id_a,id_b,cosine_distance
31,921,0.09762791092865264
31,848,0.09131758945267786
32,543,0.34757264906644125
32,573,0.19713005003424422
32,248,0.16573002966781075
32,293,0.13706250685584578
32,137,0.12907379194278337
32,407,0.11957369537068357
32,799,0.11102370695171315
32,197,0.10990764466553245
32,555,0.10982171448805006
32,48,0.10562389252586937
33,315,0.15638689621108262
33,950,0.1521092005959606
33,757,0.15183494425636435
33,34,0.11585063177210549
33,635,0.1056297229693758
33,989,0.10444857674853879
33,150,0.09215852210004442
33,562,0.08752034252416882
33,453,0.08748280750338448
33,424,0.08410391033831893
34,137,0.1505928522678982
34,543,0.136268450751534
34,33,0.11585063177210549
34,553,0.11363040520052148
34,454,0.11178043659357201
34,309,0.09943105327161231
34,367,0.09502088869391279
34,249,0.0910167341207763
34,53,0.08906804220551304
34,819,0.08891318540314255
35,687,0.15173524659973972
35,392,0.13542920483533463
35,560,0.12119796192470769
35,609,0.1104745281106196
35,967,0.09957093604542933
35,956,0.09769152417057901
35,109,0.09168328679978371
35,637,0.08827012345004168
35,353,0.07916935192182135
35,904,0.07659676514420412
36,908,0.14873535144035493
36,813,0.14174661327531485
36,749,0.13640941799065326
36,420,0.13381459740671833
36,421,0.13381459740671833
36,833,0.12986603731459095
36,832,0.11667830858861022
36,100,0.11503257280258031
36,568,0.11367963431945768
36,413,0.1129338466862339
37,878,0.217452739044514
37,357,0.21073872192069693
37,470,0.1854001792852377
37,844,0.1755465150058398
37,775,0.141243057902697
37,299,0.13408480036949866
37,741,0.119184983580575
37,93,0.11295455582981553
37,774,0.10842475358546465
37,158,0.1079466726045523
38,559,0.11620892387415376
38,700,0.11389906553668232
38,533,0.09662495927975297
38,639,0.08851929455621929
38,333,0.08776702623320091
38,704,0.08650485270126135
38,897,0.08608243458294432
38,792,0.07763124858815915
38,431,0.07526255299232856
38,882,0.07447320655676874
39,664,0.18628013556218126
39,399,0.14391030395069615
39,145,0.12715146713250375
39,623,0.11656834786250604
39,882,0.11595399887004151
39,813,0.11100905107449399
39,875,0.10810643775135606
39,478,0.1050232122891794
39,465,0.10312318154658966
39,120,0.10303091589744237
40,902,0.14532349243129297
40,41,0.11264301169895699
40,206,0.10136832501830029
40,724,0.09460375960309793
40,50,0.09374729289526378
40,850,0.09110646997813235
40,1033,0.06949555882682643
40,207,0.06936002298825104
40,903,0.06780724783321534
40,524,0.06706136624511581
41,489,0.21717495870858106
41,927,0.15387187924156231
41,677,0.14335896003252385
41,676,0.14050950106932739
41,243,0.1306856181584978
41,40,0.11264301169895699
41,571,0.10573450260517711
41,387,0.1004819514437841
41,463,0.09811566184078359
41,566,0.0954941679547184
42,382,0.18436780893487714
42,884,0.12102240232901768
42,206,0.12006967128214821
42,545,0.11637411451997855
42,169,0.11262629638258177
42,1042,0.11172448876726225
42,217,0.11112200674376023
42,221,0.10628214764133373
42,868,0.10406569486983665
42,698,0.1013487397146841
43,159,0.21936360861328452
43,5,0.18816172022510239
43,21,0.16938413844729147
43,18,0.15441329604258547
43,23,0.14949107259206498
43,25,0.1433953876912455
43,16,0.14186228724920702
43,20,0.14049478256309508
43,24,0.14009044376126095
43,27,0.13970234077355825
44,949,0.09580475215802374
44,278,0.09164441286868846
44,808,0.08978843240793546
44,467,0.08170948063838632
44,554,0.08112643097826674
44,744,0.07379229308407312
44,718,0.0712677499610359
44,719,0.0695781740525012
44,209,0.06939521988683976
44,401,0.062116635071942025
45,453,0.13127895811903384
45,834,0.11921114120369476
45,226,0.11360531275456646
45,641,0.1042636219902389
45,636,0.09262202719213677
45,689,0.09122010108821393
45,1017,0.08683073699218252
45,644,0.0864726030657896
45,751,0.08507952173524307
45,400,0.083191265978038
46,987,0.13335151767460338
46,662,0.11488907871613277
46,94,0.11309434725718093
46,671,0.1075847383135154
46,790,0.10612691743623712
46,150,0.1052576206629742
46,159,0.10218959225042994
46,680,0.09746343640764986
46,344,0.09412238092838182
46,771,0.08784378655323621
47,25,0.13869934022581676
47,985,0.12161045596005783
47,22,0.12098667935520714
47,781,0.11991531522462719
47,23,0.11707765379708135
47,18,0.1066445634229305
47,695,0.0902449656312084
47,1034,0.08493797169755628
47,30,0.08445186864927329
47,17,0.08445186864927329
48,999,0.1974813929225017
48,119,0.19532802536996152
48,755,0.18495943358474654
48,196,0.1619340420549877
48,199,0.14539196455929387
48,265,0.14534502789966341
48,620,0.1372492148833465
48,302,0.12999425542673762
48,31,0.128956098291444
48,916,0.1195555973465718
49,220,0.11469102667902564
49,1000,0.09454180877882928
49,10,0.09231150506544183
49,529,0.07101131523310017
49,38,0.06822212020887025
49,35,0.06708411745563388
49,431,0.06551095371768441
49,541,0.058774423480206006
49,397,0.05861083964362765
49,227,0.05790089209227599
50,355,0.24614718621503598
50,472,0.13085694307530635
50,274,0.1199579095771759
50,115,0.11106840956595176
50,589,0.10679554143267857
50,222,0.10613778660985232
50,40,0.09374729289526378
50,291,0.09219611901496969
50,599,0.08576736196719462
50,860,0.07936040589721867
51,639,0.1440376712233365
51,949,0.13860401615577078
51,956,0.12675848603567566
51,656,0.12492557610133052
51,477,0.11879832235420741
51,1,0.1157525271858022
51,199,0.1148612778535992
51,265,0.10795884159032398
51,467,0.10754067517387034
51,610,0.09646585425288617
52,835,0.11620986292892618
52,168,0.099244217767074
52,446,0.08463060259781507
52,1003,0.08414209339864487
52,940,0.08041011111113915
52,578,0.07942514946458404
52,532,0.07937258783439827
52,425,0.07669980239574643
52,728,0.07502144338062212
52,358,0.07299208798373935
53,137,0.15647182651761568
53,670,0.13988571990387208
53,266,0.13094308329088203
53,786,0.11597856209318386
53,70,0.10578952163154275
53,760,0.09601795674809355
53,826,0.09061407692365975
53,297,0.08907304918830147
53,34,0.08906804220551304
53,269,0.08824517522905131
54,695,0.15419164957390252
54,328,0.14632084040290855
54,293,0.12265101098584857
54,199,0.1109755084472585
54,872,0.11046495922549615
54,344,0.10689391124586832
54,628,0.10510222932106296
54,287,0.10193023311307185
54,559,0.09868977181765029
54,48,0.09451802319786597
55,108,0.3174215768678385
55,995,0.2883941573531984
55,228,0.23532054162467803
55,601,0.2264037329128468
55,675,0.22092901715856805
55,861,0.1934094369513566
55,812,0.19227012121061837
55,514,0.18700323401355076
55,208,0.17849470742839635
55,264,0.1749076657008522
56,663,0.24079228314984175
56,356,0.1364603750991387
56,1039,0.12581326874647997
56,438,0.11725356171135098
56,94,0.11066185510285001
56,967,0.10593419644094113
56,95,0.10562270112109884
56,968,0.10447134718751577
56,319,0.10245020552254583
56,816,0.10115754521752236
57,936,0.16296850695337556
57,247,0.08585486469678674
57,445,0.08370101608280403
57,716,0.07972859851618673
57,46,0.07574501763915856
57,662,0.07270690102614877
57,104,0.07097145517039855
57,248,0.0708854167773948
57,549,0.070687507056511
57,578,0.0698578941047675
58,485,0.3285575633595826
58,945,0.1826400488017683
58,741,0.17465094201514625
58,530,0.14513062275998995
58,532,0.13578715742375352
58,501,0.13189536430632343
58,68,0.11855216929278617
58,505,0.1150032928675326
58,612,0.11125352125753697
58,438,0.10852396572048814
59,819,0.16187932366115687
59,465,0.14483247262087098
59,828,0.11822873316526158
59,772,0.10334717931554464
59,234,0.09718560500576576
59,533,0.08867605280003711
59,647,0.0869987955682334
59,344,0.07897922480287181
59,991,0.07872832966421683
59,34,0.07545971121755607
60,234,0.1496261915997377
60,275,0.12575534450975967
60,334,0.12227307814683896
60,74,0.10132843158388265
60,916,0.1009393342389276
60,55,0.10012996579581489
60,214,0.0982641420680335
60,530,0.0974040221139132
60,194,0.0924369639588032
60,138,0.08740623357624569
61,276,0.14035346264162285
61,633,0.13282738695037982
61,988,0.1178816903335811
61,497,0.10117222175159665
61,266,0.08330548700902693
61,928,0.08136531630083449
61,679,0.0666119402138211
61,436,0.06639180200250684
61,600,0.06479190295785546
61,268,0.06461509084282964
62,145,0.33758035599935554
62,314,0.1420843726282848
62,543,0.14168556101569701
62,639,0.1300284268477728
62,324,0.12769001874688243
62,999,0.11224901546192276
62,962,0.1055590659872635
62,39,0.09828275999627559
62,522,0.09631341368686519
62,1005,0.09597445950773582
63,912,0.10093712696880058
63,929,0.09396954931840087
63,87,0.08849306082221661
63,420,0.08579453077237692
63,421,0.08579453077237692
63,985,0.07558246113435474
63,998,0.07374547542718772
63,405,0.07230532298618189
63,932,0.07228700847335297
63,241,0.06432285920402882
64,1036,0.13319219939063248
64,1029,0.12101761447927548
64,339,0.11616268666693252
64,69,0.11533018665943567
64,212,0.10588718070378562
64,664,0.10262651509011902
64,1039,0.10231940685328134
64,558,0.09971524631998016
64,104,0.094999740290611
64,84,0.08596761245066616
65,917,0.14587738809519996
65,553,0.1190900838397549
65,847,0.10951642569102908
65,300,0.09935746360370015
65,461,0.09609298410131062
65,251,0.09121831582352098
65,329,0.09100297522752826
65,502,0.08994348116503911
65,98,0.08919959379056408
65,638,0.08868843352828369
66,644,0.0702363512647533
66,917,0.06859761667712665
66,956,0.06130733009132423
66,824,0.057529647351234066
66,685,0.05636069701724748
66,389,0.055341659517872406
66,680,0.05476076715522679
66,416,0.05247336426364123
66,147,0.05226853879288065
66,646,0.04902230962020311
67,467,0.10008291086789572
67,544,0.09412481651037326
67,128,0.0930967300537469
67,956,0.08518914018700437
67,171,0.08322538466508127
67,15,0.08286210078795558
67,145,0.07726202827731322
67,485,0.07536971253829675
67,686,0.07155510433984638
67,568,0.06995572427888438
68,913,0.16733009244935515
68,1031,0.11936858661347496
68,58,0.11855216929278617
68,439,0.11365746096801176
68,297,0.11085261860229922
68,240,0.10460001469071598
68,131,0.1029613909954022
68,739,0.10155263940833066
68,137,0.09125044038430964
68,489,0.08558616819817386
69,930,0.16515652108777312
69,723,0.16090909841142503
69,755,0.15309004809008714
69,1036,0.14442122333886168
69,164,0.12129056185476768
69,64,0.11533018665943567
69,2,0.11246998688362811
69,150,0.1116523408739988
69,856,0.11133152747280602
69,233,0.11131437318085399
70,613,0.13063527110100137
70,53,0.10578952163154275
70,670,0.10500571121550509
70,173,0.10145684025377014
70,878,0.10029663057588475
70,74,0.0997603626535749
70,844,0.09725081701075917
70,738,0.0893509257273799
70,887,0.0859404093117257
70,73,0.08476627662539148
71,489,0.19228145773270927
71,739,0.17922223798863154
71,1021,0.17525312135407936
71,111,0.17525312135407936
71,449,0.15657534923483227
71,586,0.12708480329189004
71,255,0.11686490603376251
71,442,0.10916083473453887
71,160,0.10549390752809651
71,555,0.10333525498575344
72,666,0.16104605930672397
72,218,0.1264605353274655
72,19,0.1263433790615643
72,221,0.12607854112389114
72,930,0.1249652134441849
72,1016,0.1248742114062501
72,415,0.12280538000726524
72,694,0.11920463428680586
72,756,0.11903730624784378
72,108,0.11665150578590104
73,74,0.16921477459571227
73,666,0.13656868032469816
73,224,0.13651000852132214
73,739,0.13611582787423637
73,688,0.12286717091424701
73,242,0.12090953486655143
73,967,0.11948675131788408
73,1042,0.11406584416637844
73,294,0.113578212351042
73,728,0.1133356317333499
74,930,0.22359907258024697
74,242,0.19627041418642846
74,884,0.19238343620046078
74,816,0.1847985292014824
74,416,0.1837015168343872
74,811,0.18040361299299346
74,723,0.17884624918965913
74,654,0.1780769505688385
74,802,0.17030727278277935
74,73,0.16921477459571227
75,407,0.17130272683416256
75,639,0.14210095269101014
75,549,0.13537636902748568
75,460,0.13017731030466453
75,623,0.11973675761754629
75,826,0.11823858677532476
75,243,0.11719276678038458
75,144,0.10549272948875124
75,143,0.10306014137065937
75,553,0.1023374734884166
76,187,0.1808336343985492
76,772,0.14390939480835002
76,1039,0.12019667564118816
76,983,0.10436262660000542
76,425,0.09784471894144967
76,390,0.0956321646147329
76,304,0.09556106092125477
76,1013,0.08611085155613238
76,608,0.08588479954506069
76,380,0.08118819156368415
77,381,0.08806220976583998
77,698,0.08198555646322422
77,252,0.0741361579949961
77,487,0.06930857430004253
77,799,0.06896600781774774
77,613,0.066211783432001
77,128,0.06595894411171271
77,292,0.061407343340983064
77,918,0.05737161525425117
77,782,0.05673126672315791
78,556,0.12781767519652093
78,835,0.11299446157821096
78,391,0.1120338032488461
78,359,0.10806952532603452
78,187,0.10785816329261505
78,124,0.10718670554922745
78,240,0.10629017169757259
78,579,0.10027799496627247
78,170,0.09598266062590827
78,606,0.09442467839368926
79,123,0.11861598767594167
79,861,0.10820416160992055
79,939,0.10065462361998609
79,364,0.09637520747507235
79,306,0.09511980931455363
79,537,0.08830515623018774
79,842,0.0872488598799444
79,768,0.08669605693356475
79,362,0.08500488041587792
79,758,0.08342811278291565
80,811,0.17570702889216894
80,328,0.15640225096369936
80,84,0.14615693848746955
80,192,0.14179553816913149
80,270,0.14040004282303079
80,659,0.13244126389086716
80,90,0.1304810578618091
80,212,0.12821404543488563
80,656,0.12809058743853036
80,191,0.1280779720022818
81,13,0.1956242811276014
81,1034,0.17752998299572328
81,93,0.1753268264530054
81,25,0.14901124448878014
81,23,0.14792539418922868
81,5,0.14659229192722614
81,17,0.14060748062932987
81,30,0.14060748062932987
81,210,0.13175734432764824
81,29,0.12682150890665234
82,756,0.1432354717863895
82,682,0.10576869023577477
82,732,0.1007586747014818
82,236,0.09474003460400543
82,74,0.0743396389396456
82,307,0.07364325657739686
82,536,0.06826602392226694
82,929,0.06319612938084361
82,511,0.06219986180264866
82,848,0.05490003353536135
83,654,0.3139139887820499
83,775,0.23628311967528534
83,102,0.1771491579417643
83,470,0.1599579712198356
83,1039,0.15894196168710734
83,357,0.15862556102739828
83,542,0.13490920748438234
83,233,0.13303483450655917
83,153,0.1328704570604004
83,43,0.1263792211956557
84,85,0.17991799127959845
84,251,0.16267711244548594
84,80,0.14615693848746955
84,657,0.13731405704666563
84,185,0.1367401320258837
84,949,0.12320818498788026
84,484,0.12095027533059571
84,820,0.12090916161832348
84,690,0.11727418990281671
84,268,0.11587568898461716
85,88,0.21763440817971497
85,84,0.17991799127959845
85,267,0.169377496873722
85,1022,0.14859046456655606
85,382,0.1313851997447903
85,723,0.12294359922717618
85,87,0.1221298310536914
85,443,0.11715087528587764
85,325,0.11649540045198344
85,766,0.11540645000352152
86,337,0.12817077348690936
86,1033,0.1233703155063716
86,417,0.11673582397299957
86,320,0.1108785963380695
86,776,0.10738476177753774
86,139,0.10510838387186286
86,707,0.10213354675757443
86,243,0.10143551433671136
86,81,0.100589259961988
86,410,0.09140301708726982
87,275,0.13087072043870143
87,85,0.1221298310536914
87,752,0.11436242351961094
87,579,0.1111932198070621
87,345,0.1106987963600189
87,550,0.10970569960789343
87,58,0.10850358296498147
87,88,0.10830590248049851
87,448,0.1075085620017889
87,55,0.10673109729329154
88,85,0.21763440817971497
88,913,0.17770755137629315
88,462,0.15073984407682023
88,111,0.13636365726974614
88,1021,0.13636365726974614
88,1038,0.13393485415232956
88,924,0.12318965101107177
88,251,0.1216840564942728
88,642,0.11590418047474045
88,129,0.10886664187478767
89,364,0.18125501441580058
89,362,0.17058136279702832
89,291,0.15805946246773434
89,554,0.13864245524970856
89,313,0.1166657306050766
89,202,0.10741443498845846
89,405,0.10024119123646978
89,275,0.10007083376056072
89,201,0.09631751431496585
89,333,0.09147957096958574
90,736,0.1712385923724475
90,194,0.1472561181219655
90,579,0.13875214141206818
90,578,0.1306930510749456
90,80,0.1304810578618091
90,1046,0.12144680224246203
90,268,0.11214136424462448
90,1030,0.10710965330849531
90,608,0.10434126244826626
90,913,0.10296787151904507
91,775,0.20968857613915276
91,299,0.20813127322688352
91,441,0.18228773797429154
91,470,0.18056100720739962
91,102,0.1629716955785222
91,774,0.15626236183613265
91,98,0.1502916397105672
91,443,0.14483889559690646
91,1039,0.14235090884528007
91,689,0.1270033453113605
92,441,0.20831191416897996
92,443,0.16551671507475618
92,98,0.16402467953240016
92,689,0.15125218828181172
92,189,0.14133149254322747
92,774,0.13129345814361307
92,299,0.12572436513254936
92,362,0.1254228239646914
92,364,0.1247067744049801
92,654,0.11907628405834253
93,610,0.19907853043383392
93,81,0.1753268264530054
93,167,0.16308734096963573
93,109,0.1609461084378466
93,341,0.15986656836151603
93,618,0.15722901098395994
93,211,0.1404612649042289
93,362,0.1343754678498093
93,364,0.13360830688541464
93,1039,0.1256917199433802
94,645,0.24447878437264992
94,924,0.23920702043456182
94,642,0.19116268108187492
94,8,0.17354558642848367
94,489,0.16985516767254283
94,784,0.1672758612645203
94,927,0.16546000128368324
94,453,0.15995587665683342
94,800,0.15280970869150287
94,270,0.15092574812277162
95,236,0.19108111280272327
95,694,0.14887361953853004
95,356,0.14600661526476102
95,5,0.14473435260764111
95,1039,0.13101957419398932
95,233,0.12050082239637869
95,873,0.11435871984788062
95,847,0.10975883463820162
95,347,0.10620824024357975
95,319,0.10584147416775155
96,708,0.11873370453407997
96,547,0.11466944390644446
96,837,0.11451829761223078
96,146,0.11086760179663302
96,1030,0.10962353321470601
96,539,0.10576353144337741
96,546,0.10487456471284276
96,382,0.10161141678618488
96,582,0.09502170688430958
96,550,0.09366979863773749
97,453,0.1495538409732799
97,502,0.1454986617555579
97,363,0.13835293370751803
97,362,0.12009366218859618
97,364,0.11940803726630556
97,142,0.10355672681459518
97,862,0.10206974092559111
97,813,0.10108085859221484
97,361,0.10106132756806792
97,270,0.09988828084520998
98,364,0.4404558958386917
98,362,0.43136173314507364
98,367,0.18261644403779265
98,92,0.16402467953240016
98,91,0.1502916397105672
98,441,0.14172275301113685
98,443,0.13613423788785162
98,627,0.13554557951815224
98,806,0.1351545853989073
98,750,0.1322337621213855
99,678,0.21770203792319415
99,175,0.18313838756963874
99,679,0.1786617625277725
99,624,0.109428499978675
99,625,0.10710481112929159
99,585,0.10472107673454727
99,54,0.09256139031896099
99,780,0.0914538890459708
99,578,0.0910106657617414
99,951,0.08524101811873326
100,101,0.2154481311607997
100,371,0.1684122943529272
100,422,0.15822088123724382
100,515,0.1310464196023033
100,1011,0.12064734028249716
100,233,0.11823325513492695
100,36,0.11503257280258031
100,193,0.10543472261788012
100,868,0.10508954384418295
100,1024,0.1047293003297474
101,100,0.2154481311607997
101,390,0.20373836793199346
101,422,0.1773702415504988
101,339,0.15947580452001592
101,233,0.15802926664680222
101,860,0.15644812707745043
101,578,0.1421817751139266
101,549,0.1180281733209271
101,1012,0.11363144688402561
101,296,0.11090054417291947
102,1039,0.1948723112247682
102,890,0.189620882711111
102,83,0.1771491579417643
102,91,0.1629716955785222
102,775,0.15859972074002265
102,299,0.15617706233417636
102,614,0.15580729392442474
102,468,0.14868004942487129
102,470,0.1443351397898579
102,1035,0.1398078948325799
103,821,0.13924325231522536
103,667,0.12294001043203122
103,601,0.12088315579592306
103,702,0.08064606502477455
103,296,0.08033590506326248
103,436,0.06912974332951846
103,837,0.0595850107799151
103,584,0.058075897972029666
103,247,0.056529787884799204
103,403,0.05431791999935353
104,302,0.11210744722445087
104,173,0.10232981753820813
104,64,0.094999740290611
104,1029,0.09088597349558386
104,70,0.08055319559216764
104,128,0.07820044414606651
104,697,0.07650241555774039
104,1003,0.07613272532727505
104,485,0.07487664374821329
104,57,0.07097145517039855
105,694,0.1467853308914031
105,236,0.13343012912773877
105,394,0.10253318398938854
105,1043,0.09721168033192662
105,95,0.08751907191169275
105,396,0.08231055199569765
105,342,0.08083984102406708
105,706,0.07841139654706171
105,842,0.07537187999322385
105,679,0.07326758162108864
106,581,0.135934389447217
106,256,0.12385272600350766
106,889,0.10605806033077969
106,469,0.10457843462953502
106,705,0.10250944534416716
106,587,0.10154318646527985
106,1026,0.09613300245749735
106,215,0.09230789221834698
