id_a,id_b,cosine_distance
79,250,0.15116320855159648
79,253,0.1425765178334252
79,257,0.12680618688044845
79,584,0.12161325417610999
79,252,0.11076393900299829
80,182,0.13525648557999773
80,234,0.09357977726155367
80,102,0.07740317259464019
80,51,0.07619079439165333
80,414,0.06505788829848522
80,853,0.06423031309256147
80,772,0.06059163087534588
80,1005,0.05978239441042355
80,277,0.05952087085732771
80,715,0.055466639237845644
81,1033,0.3271847896852371
81,349,0.15646530616939727
81,352,0.13961728584525446
81,152,0.12076237078258
81,94,0.11921856120208447
81,798,0.11261942776161102
81,554,0.10837858590463645
81,155,0.09963952711841485
81,913,0.0976455031627883
81,480,0.09719343180356253
82,474,0.10527707484214799
82,651,0.07449502773554782
82,116,0.06564547760680713
82,598,0.05095064391933257
82,694,0.04802245656502301
82,693,0.042855323569867404
82,811,0.04049621057773298
82,416,0.03787502616094676
82,264,0.03714571446642539
82,723,0.03628144415333712
83,91,0.19140651601347386
83,409,0.15761333273038386
83,468,0.1267676317958872
83,884,0.12031388270590435
83,1035,0.1192030524798163
83,614,0.11660463930000162
83,776,0.10685461487420073
83,110,0.0956167149037933
83,486,0.09242970562401903
83,37,0.08651176364187449
84,659,0.14474375197098674
84,792,0.1349821518096525
84,639,0.10205526731315336
84,222,0.1007564799214346
84,386,0.08256925665771289
84,904,0.0772811305655323
84,237,0.07299189032062856
84,940,0.06868394225159236
84,837,0.0676119197475823
84,849,0.06457815754801347
85,403,0.17796155846825604
85,327,0.17470472022441538
85,326,0.17470472022441538
85,212,0.1614341290125015
85,584,0.13076247661152537
85,130,0.12219827851817186
85,920,0.11453118956076765
85,919,0.11453118956076765
85,587,0.11427599283443109
85,129,0.11029923908352122
86,182,0.08392372899593341
86,234,0.06324023648970264
86,804,0.05906173154655259
86,267,0.05398315806427578
86,103,0.05382294993488321
86,955,0.04784533390779516
86,839,0.04724890214957483
86,715,0.03727511977695548
86,77,0.03610659762846999
86,354,0.03450882615595896
87,666,0.14297963364078767
87,539,0.11856052480202657
87,108,0.10966143392653738
87,1016,0.1037251827670042
87,766,0.09958558898763784
87,598,0.09736809274021872
87,898,0.09677421261853165
87,93,0.08545116928777262
87,582,0.07563688446626972
87,300,0.07439340809701243
88,233,0.10659266882706628
88,142,0.07855104131241664
88,722,0.03831691382189566
88,815,0.03760771115707495
88,243,0.03575929030339461
88,408,0.032053658922983695
88,735,0.031867808126567
88,990,0.03168495798442807
88,362,0.030290782368428505
88,364,0.030117849717953896
89,98,0.1839815374658488
89,587,0.10492399646593342
89,876,0.07936629921680452
89,247,0.07491553232999243
89,420,0.07407776652394171
89,421,0.07407776652394171
89,635,0.0729172299533993
89,920,0.06889568599036336
89,919,0.06889568599036336
89,187,0.06835006523238762
90,252,0.35783650875104306
90,584,0.3236169350286934
90,251,0.2476495905702516
90,256,0.22815435885588614
90,212,0.20079882169867902
90,771,0.1377077673988742
90,257,0.12851042703062146
90,327,0.11535420612082345
90,326,0.11535420612082345
90,68,0.11174071240909828
91,92,0.26969129760211585
91,83,0.19140651601347386
91,1035,0.11921306072574324
91,409,0.11566299116593942
91,468,0.11544014283021996
91,884,0.11141412645625129
91,614,0.09873860603300094
91,776,0.09618015652070747
91,486,0.0909320706102919
91,928,0.09006104234780535
92,91,0.26969129760211585
92,928,0.1630152518456115
92,1035,0.13623242654546927
92,614,0.11283495123523907
92,776,0.10991124654103901
92,410,0.107996882009945
92,468,0.10767343237888294
92,486,0.10391392146656743
92,409,0.09885594794295906
92,37,0.07829834515113257
93,816,0.21397236801214756
93,802,0.19921808982690506
93,666,0.1890321494299685
93,995,0.18167979876170906
93,873,0.170921847723379
93,656,0.1669517092638621
93,817,0.16209912694638223
93,134,0.16152431908036471
93,210,0.15105990262327404
93,150,0.14951798332571614
94,427,0.25459467352336823
94,352,0.23195244441006238
94,349,0.2078906192902173
94,357,0.17753553716635861
94,9,0.1527245379843914
94,426,0.15229807627669062
94,1012,0.13779057192694866
94,868,0.1275311947440026
94,1039,0.1226489971264324
94,798,0.12246537816504816
95,902,0.18103397524766437
95,1007,0.16329314532462774
95,100,0.14258453415802091
95,903,0.1398184332620831
95,441,0.1339433901587596
95,311,0.12848646068365452
95,97,0.12493159202770676
95,198,0.12336737716966159
95,462,0.11753136019154076
95,398,0.10764120411694666
96,119,0.23913408955230034
96,457,0.14171044201724475
96,962,0.11947726400811005
96,961,0.11400787882382504
96,282,0.10845556618752013
96,223,0.10336079719914552
96,54,0.07548403731443373
96,625,0.07345496711793872
96,818,0.07058376710629441
96,449,0.06846410768741604
97,100,0.21806970229896652
97,311,0.1668117963022046
97,1015,0.15718292696939912
97,462,0.15633959865466177
97,826,0.14990065012935483
97,1038,0.1464260858878395
97,805,0.14626244601024105
97,398,0.14473280494704024
97,441,0.13972360310677834
97,903,0.134760433059692
98,89,0.1839815374658488
98,973,0.13837075483127098
98,257,0.12474838514848717
98,421,0.12124809541350667
98,420,0.12124809541350667
98,53,0.11744789074684822
98,584,0.11674760560710613
98,144,0.11395339326802875
98,143,0.11132570819604838
98,635,0.10735747279802381
99,540,0.1295030416886657
99,982,0.12692191934458838
99,831,0.07766939142036577
99,339,0.07565510359033717
99,91,0.05393341818844766
99,599,0.05206077131530347
99,814,0.04913355433632921
99,765,0.04860622695729737
99,613,0.045908445915442006
99,44,0.044962158916294
100,1015,0.26342487309829116
100,903,0.2315522122563439
100,97,0.21806970229896652
100,1007,0.2054585748843351
100,606,0.1938318320592011
100,311,0.19061258346745064
100,924,0.1865905320416737
100,826,0.1794948713799621
100,198,0.1792554630438219
100,398,0.1782637550836788
101,377,0.1915835988219436
101,374,0.16597725747497527
101,855,0.13442767859961308
101,788,0.12835930430967907
101,616,0.10927632709484522
101,404,0.10688820226308711
101,373,0.09312021994020442
101,395,0.08558975400611364
101,370,0.07679528148844582
101,856,0.07169753395921828
102,194,0.16995720551250865
102,234,0.10151842756236529
102,406,0.1006822408002568
102,445,0.09885533405110378
102,80,0.07740317259464019
102,182,0.06864628200465103
102,715,0.06233839726183003
102,893,0.05774427868074802
102,231,0.05434106827685737
102,51,0.04849596605590668
103,182,0.07084207705744132
103,86,0.05382294993488321
103,830,0.039814958599736446
103,987,0.03759473956805607
103,860,0.032338346268443605
103,804,0.028333648793063465
103,277,0.027133320322387917
103,194,0.026105822916969945
103,715,0.02528514902368089
103,939,0.02119711065911505
104,257,0.05526859421721345
104,252,0.04827656559398345
104,247,0.048245478384326114
104,256,0.04727423574270638
104,248,0.04723917531655922
104,68,0.04707945072268462
104,254,0.04184826192644965
104,98,0.03592269400921639
104,381,0.0334330978312482
104,53,0.030911029758218026
105,265,0.0944496170022265
105,684,0.07050704871221479
105,644,0.0668562005192732
105,734,0.06335790808484097
105,885,0.061378530022204725
105,688,0.05964927942369191
105,59,0.05070176248081441
105,818,0.04109562587911614
105,705,0.040081340739720035
105,769,0.035742062840471676
106,873,0.1521461443523286
106,108,0.14760555295635538
106,598,0.1454660583342777
106,582,0.1410284497088769
106,390,0.11598473459379424
106,123,0.11184113241330572
106,726,0.10283518976537386
106,202,0.10148209768293802
106,802,0.09680341371744669
106,898,0.09605095142944137
107,829,0.16290249733178927
